id,status,score_100,bucket,aggregate_view,prompt_version,model,occlusion_overlap_check,occlusion_findings,occlusion_affected_axes,input_path,rationale
card_dsl_802eab92f6,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-15-smart-home-001\card.dsl.png,"image: 命中[0,10)档：属于粗糙未完成的简易家居工具界面；可见证据是浅青渐变空白背景，零散摆放默认房屋图标、拆分错位的设备计数文字、孤立的“家”字、默认绿色导航按钮，排版无逻辑无层级，全为默认系统样式，无成型视觉系统；未进更高档因为缺乏完整页面结构，设计粗糙比例失衡，未达到低质模板的稳定布局要求。"
card_dsl_d21499a479,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-13-health-reminder-001\card.dsl.png,"image: 命中[0,10)档：属于练习级简陋单功能提醒类界面；可见证据是纯平涂暖橙色背景，基础矢量闹钟图标，两行提示文案，两个样式粗糙的操作按钮，次级按钮与背景对比度偏低，无完整页面结构、无品牌视觉体系、无细节打磨；未进更高档因为无成型产品结构与设计系统，完成度极低，达不到低质模板页的基础要求。"
card_dsl_5b6f41e109,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-14-commute-001\card.dsl.png,"image: 命中[0,10)档：属于简陋单功能工具类界面；可见证据是使用系统emoji作为天气图标、默认纯色圆角按钮、系统默认字体，无自定义视觉设计体系，布局松散随意，当前位置对应内容缺失，无细节打磨与品牌特征；未进更高档因为未形成完整多模块模板结构，仅单一核心动作，视觉质量为粗糙的练习级水平。"
card_dsl_d6b145b12a,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-14-commute-006\card.dsl.png,"image: 命中[0,10)档：属于单动作空白渐变简易提醒面板；可见证据是橙到浅蓝的渐变圆角外框，仅含静态通勤提醒文本、1个默认蓝色“打开App”跳转按钮，中间大面积留白，使用系统默认字体，无定制组件与多模块结构；未进[10,20)档因为缺乏多控件、列表等丰富功能状态，仅单一跳转动作，无成型视觉体系，排版松散。"
card_dsl_4bf61b2394,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-16-travel-ticket-001\card.dsl.png,"image: 命中[0,10)档：属于极简单动作工具裸卡片类型；可见证据为蓝色渐变圆角背景，仅搭配通用雷阵雨图标、温度天气文字、红色预警提示胶囊与单个“去机场”按钮，使用系统默认字体，控件无定制设计，无成型视觉系统与品牌特征，空余空间占比较高；未进更高档因为缺乏多控件结构、完整产品模块与成熟设计语言，内容极度单薄。"
card_dsl_d093bd70e5,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-17-queue-001\card.dsl.png,"image: 命中[0,10)档：属于单动作提示类极简工具面板；可见证据是仅绿色渐变背景、店铺名称、简单环形叫号进度、叫号数值与进度提示、单个“进店查看”操作按钮，无导航、额外功能模块或成型品牌视觉系统，内容极度稀疏；未进更高档因为缺乏多控件、稳定页头、列表等更丰富的页面结构，仅为单薄的单功能提示页，达不到[10,20)档的结构丰富度要求。"
card_dsl_94b6d206bc,scored,25.0,"[20,30)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,"[{""affected_axes"": [""typography"", ""composition_hierarchy"", ""detail_finish"", ""basic_usability""], ""evidence"": ""命中 [20,30) 档：属于基础航班信息展示类简易卡片；可见证据是浅蓝渐变圆角背景，分左右区块排布航班号、航线、时刻、准点状态、登机口、座位信息，搭配蓝色胶囊操作按钮，布局稳定、信息完整，无文字或控件遮挡；未进更高档因为视觉语言通用简陋，无品牌识别性，缺乏材质层次与细节打磨，未达普通产品级UI质量。"", ""severity"": ""moderate"", ""target"": ""text over image/icon"", ""type"": ""text_graphic""}]","[{""axis"": ""composition_hierarchy"", ""finding_types"": [""text_graphic""], ""score"": 1.9, ""severity"": ""moderate"", ""weight"": 0.2, ""weighted_contribution"": 0.38, ""weighted_loss_from_max"": 1.22}, {""axis"": ""typography"", ""finding_types"": [""text_graphic""], ""score"": 1.6, ""severity"": ""moderate"", ""weight"": 0.15, ""weighted_contribution"": 0.24, ""weighted_loss_from_max"": 0.96}, {""axis"": ""detail_finish"", ""finding_types"": [""text_graphic""], ""score"": 1.5, ""severity"": ""moderate"", ""weight"": 0.15, ""weighted_contribution"": 0.225, ""weighted_loss_from_max"": 0.975}, {""axis"": ""basic_usability"", ""finding_types"": [""text_graphic""], ""score"": 1.8, ""severity"": ""moderate"", ""weight"": 0.05, ""weighted_contribution"": 0.09, ""weighted_loss_from_max"": 0.31}]",D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-16-travel-ticket-006\card.dsl.png,"image: 命中 [20,30) 档：属于基础航班信息展示类简易卡片；可见证据是浅蓝渐变圆角背景，分左右区块排布航班号、航线、时刻、准点状态、登机口、座位信息，搭配蓝色胶囊操作按钮，布局稳定、信息完整，无文字或控件遮挡；未进更高档因为视觉语言通用简陋，无品牌识别性，缺乏材质层次与细节打磨，未达普通产品级UI质量。"
card_dsl_17d9f070a8,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-18-carpool-006\card.dsl.png,"image: 命中[0,10)档：属于单动作简易工具浮窗类型；可见证据是浅蓝渐变圆角背景，仅展示连接状态、剩余距离、天气三类静态信息，仅设置1个导航操作按钮，采用基础蓝白配色与普通无衬线字体，无成型视觉设计体系；未进更高档因为缺乏多控件、多区块结构，无定制品牌语言，状态丰富度极低，未达到[10,20)档需多类交互控件或列表结构的要求。"
card_dsl_c442bc39f7,scored,15.0,"[10,20)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-15-smart-home-006\card.dsl.png,"image: 命中[10,20)档：属于低质量简易IoT状态展示卡片模板；可见证据是布局稳定，包含用电标题、报警标签、环形占比图、超阈值提示、巡检条目与查看按钮，功能可识别，但全为平涂默认控件、系统默认字体，色彩单调仅用橙黑灰白，细节粗糙（巡检条左右圆角样式不统一），内容稀疏留白多；未进更高档因为无成熟视觉系统与品牌特征，仅为基础元素堆砌，完成度低，达不到产品级UI要求。"
card_dsl_f35093809e,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-17-queue-006\card.dsl.png,"image: 命中[0,10)档：属于极简单动作小工具，符合渐变单动作面板的低档位判定规则；可见证据是界面仅含“排队叫号”标题、单块叫号比例进度展示、单个“提醒我”操作按钮，无多控件、列表或其他功能模块，仅用简单渐变与半透明卡片样式，内容极度单薄，无成型视觉系统；未进更高档因为缺乏多模块/多交互结构，达不到[10,20)档的基础功能丰富度要求。"
card_dsl_fe8c2d0df4,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-19-photo-album-001\card.dsl.png,"image: 命中[0,10)档：属于无完整产品结构的渐变单提示面板类型；可见证据是紫黑渐变圆角背景，仅包含相册图标、“128张”大字、单条提示文字块，无页面导航、功能模块、成体系视觉设计与完整交互控件；未进更高档因为不存在多控件布局或完整产品流程，视觉呈现粗糙简陋，质量近失败。"
card_dsl_c4688412ba,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-18-carpool-001\card.dsl.png,"image: 命中[0,10)档：属于渐变背景单动作简陋提示面板类型；可见证据为浅橙渐变圆角背景，仅含标题、缺单位的大数字、两行状态文字、单个红色按钮，使用系统默认字体，排版松散无成熟视觉体系，存在信息标注缺失；未进更高档因为无完整产品页面结构，无多控件/多模块设计，仅为极简单动作面板，达不到更高档要求。"
card_dsl_87e25088e3,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-19-photo-album-006\card.dsl.png,"image: 命中[0,10)档：属于单动作渐变提醒类简陋面板；可见证据是仅搭配简单日历图标、几行提醒文本、一个提示条与单个“打开应用”操作按钮，橙色渐变背景无成型视觉系统，顶部文字对比度不足，排版粗糙无品牌设计感，内容极度单薄；未进更高档因为不满足[10,20)档需多控件、稳定多区块结构的要求，仅为极简单操作提示面板，无完整产品界面结构。"
card_dsl_0a56f37b3f,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-20-notif-aggregate-006\card.dsl.png,"image: 命中[0,10)档：属于简陋的单动作通知类小工具/练习界面；可见证据是仅含基础系统图标、默认系统字体、两个粗糙消息行、单个操作按钮，浅黄渐变面板底部存在大量空白，排版比例失调，无成型视觉设计系统；未进更高档因为不具备低质模板的多控件结构与完整页面布局，视觉完成度极低。"
card_dsl_19a6b96dd2,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-20-notif-aggregate-001\card.dsl.png,"image: 命中[0,10)档：属于简陋单动作提醒类工具界面；可见证据是浅灰圆角背景、低对比度装饰日历占位、基础样式红色紧急标签、系统默认字体排布时间与会议名、单个灰色操作按钮，页面存在大量空白，无成型视觉设计系统；未进更高档因为无多控件模块结构，仅最基础信息罗列，达不到低质量demo模板的结构丰富度。"
card_dsl_ef429b55f5,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-21-stocks-006\card.dsl.png,"image: 命中[0,10)档：属于简陋的单卡片单动作原型工具；可见证据为仅用单一绿色背景堆叠系统默认字体的状态文本，仅设1个""去交易""按钮，无导航栏、无股票/交易列表、无完整页面结构，无专属视觉设计体系；未进更高档因为不具备稳定完整的页面框架与功能模块，视觉完成度极低，未达到基础demo模板的内容丰富度要求。"
card_dsl_fcb4e9ebed,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-21-stocks-001\card.dsl.png,"image: 命中[0,10)档：属于极度简陋的零散信息展示类裸工具组件；可见证据是仅零散排布基金盈亏文本、单块天气信息与更新时间，使用系统默认字体，无导航、交互控件、列表等完整产品结构，大面积留白，无成型视觉设计系统；未进更高档因为不具备低质模板页所需的多控件、列表/表单或稳定页头结构，内容极度稀疏。"
card_dsl_58354f0f1c,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-22-express-006\card.dsl.png,"image: 命中[0,10)档：属于粗糙简陋的包裹状态展示类裸工具/简易小部件；可见证据是平涂纯色黄底、廉价粗糙的纸箱素材、系统默认字体、两个无层次无细节的白色圆角块承载简单状态文本，排版随意生硬，存在大量无设计的纯色空白，无交互控件、无完整产品结构、无成型视觉系统；未进更高档因为不具备低质量demo/template级的稳定页面框架、基础功能控件与基本设计完成度。"
card_dsl_9e299193d6,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-22-express-001\card.dsl.png,"image: 命中[0,10)档：属于单动作简陋提示类工具界面；可见证据是单一橙色圆角背景，仅堆叠三行基础黑体文字、一个签收状态条与一个默认样式的“去取件”操作按钮，无图标、无品牌视觉体系、无组件层次与细节打磨，仅保留最基础的取件提示功能；未进更高档因为缺乏多控件模板结构与完整页面框架，视觉完成度极低，达不到[10,20)档对低质模板需具备稳定多控件布局的要求。"
card_dsl_22bf9d6458,scored,45.0,"[40,50)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-23-countdown-006\card.dsl.png,"image: 命中[40,50)档：属于紫色玻璃质感的生日倒计时小部件；可见证据是统一紫色渐变背景，核心倒计时天数做了大字号层级强调，毛玻璃信息卡片与操作按钮样式协调，视觉处理规整；未进更高档因为仅为单一功能组件，无完整产品界面结构与专属品牌深度，形态较常见。"
card_dsl_d1ad8b641f,scored,35.0,"[30,40)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,"[{""affected_axes"": [""typography"", ""composition_hierarchy"", ""detail_finish"", ""basic_usability""], ""evidence"": ""命中[40,50)档：属于经过基础设计打磨的考试倒计时工具类页面；可见证据是采用统一暖黄渐变背景，全页圆角风格协调，核心倒计时数字视觉权重突出，信息层级清晰，科目状态列表排版整齐，控件样式统一，无文字、控件遮挡或裁剪缺陷；未进更高档因为页面功能单一、内容单薄，无独特品牌视觉系统，组件深度不足，属常规模板化设计，未达更成熟的产品级打磨标准。"", ""severity"": ""severe"", ""target"": ""text over image/icon"", ""type"": ""text_graphic""}]","[{""axis"": ""composition_hierarchy"", ""finding_types"": [""text_graphic""], ""score"": 2.0, ""severity"": ""severe"", ""weight"": 0.2, ""weighted_contribution"": 0.4, ""weighted_loss_from_max"": 1.2}, {""axis"": ""typography"", ""finding_types"": [""text_graphic""], ""score"": 2.0, ""severity"": ""severe"", ""weight"": 0.15, ""weighted_contribution"": 0.3, ""weighted_loss_from_max"": 0.9}, {""axis"": ""detail_finish"", ""finding_types"": [""text_graphic""], ""score"": 2.0, ""severity"": ""severe"", ""weight"": 0.15, ""weighted_contribution"": 0.3, ""weighted_loss_from_max"": 0.9}, {""axis"": ""basic_usability"", ""finding_types"": [""text_graphic""], ""score"": 2.0, ""severity"": ""severe"", ""weight"": 0.05, ""weighted_contribution"": 0.1, ""weighted_loss_from_max"": 0.3}]",D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-23-countdown-001\card.dsl.png,"image: 命中[40,50)档：属于经过基础设计打磨的考试倒计时工具类页面；可见证据是采用统一暖黄渐变背景，全页圆角风格协调，核心倒计时数字视觉权重突出，信息层级清晰，科目状态列表排版整齐，控件样式统一，无文字、控件遮挡或裁剪缺陷；未进更高档因为页面功能单一、内容单薄，无独特品牌视觉系统，组件深度不足，属常规模板化设计，未达更成熟的产品级打磨标准。"
card_dsl_82c2c5b14b,scored,15.0,"[10,20)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-24-todo-001\card.dsl.png,"image: 命中[10,20)档：属于待办加天气入口小工具的低质demo/组件模板类型；可见证据是布局稳定，包含待办卡片（带切换tab、3条待办项、勾选状态、风险标签）、天气信息卡片、进应用按钮，功能可识别但控件样式偏基础；未进更高档因为内容稀疏，无完整待办操作工作流，仅搭配简单渐变背景，无成熟品牌视觉与组件体系，达不到[20,30)档的完整产品要求。"
card_dsl_c16a84fbd9,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-25-reading-006\card.dsl.png,"image: 命中[0,10)档：属于极度简陋的孤立单组件展示类界面；可见证据是仅含系统默认字体的“阅读进度”文字、数字64、默认样式进度条、无按钮样式的“打开”纯文字，卡片内存在大量空白，无完整页面结构与成型视觉系统；未进更高档是因为缺乏完整产品功能框架，无明确主题设计，达不到低质demo模板的完整度要求。"
card_dsl_82c94bad8c,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-24-todo-006\card.dsl.png,"image: 命中[0,10)档：属于极简单卡片待办小工具类型；可见证据是仅包含浅绿渐变圆角卡片、今日待办标题、75%进度数字、绿色进度条、完成情况统计文本，以及单个“打开”操作按钮，无输入、筛选、任务列表等其他交互控件，无成型的品牌视觉设计体系；未进更高档因为缺乏[10,20)档要求的多控件、列表类等更丰富页面结构，属于单动作简陋工具，不能因简单渐变色彩提档。"
card_dsl_a1ed5b3c8b,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-26-group-buy-006\card.dsl.png,"image: 命中[0,10)档：属于单动作空白提示面板类型；可见证据是仅含灰色标签、三行基础文字、一个绿色跳转按钮，其余区域为大面积空白，无成型视觉设计系统与额外功能模块；未进更高档因为内容极度单薄，仅为最简提示控件，缺乏完整产品结构与设计打磨。"
card_dsl_fe5eaa1b2c,scored,25.0,"[20,30)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-25-reading-001\card.dsl.png,"image: 命中[20,30)档：属于简单天气实用工具类页面；可见证据是浅蓝渐变圆角单卡片，展示当前温湿度与多云状态，配有连接状态提示、进日历跳转按钮，右侧设置三日天气预报列表，布局稳定、核心功能完整；未进更高档因为视觉元素默认感重，使用系统emoji与基础字体，无明确品牌主题和定制组件，打磨不足，未达普通产品UI完整度。"
card_dsl_b14b66b8c8,scored,15.0,"[10,20)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-26-group-buy-001\card.dsl.png,"image: 命中[10,20)档：属于低质量简单通知提醒类模板界面；可见证据是布局稳定，采用深紫渐变背景，包含拼单进度条、拼单状态提示、团购提醒时间信息，配有单个""打开App""操作按钮，铃铛图标质感粗糙，排版与控件为通用圆角半透默认样式，使用系统类字体；未进更高档因为无完整产品页面结构，视觉语言通用无品牌特异性，细节粗糙缺乏打磨，达不到完整功能页的视觉深度。"
card_dsl_72c52081a6,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-28-veggie-price-001\card.dsl.png,"image: 命中[0,10)档：属于单动作极简信息类简陋裸工具；可见证据是仅含菜价标题、连接状态、单条青菜价格、涨跌提示、时间文本与一个“进日程”按钮，绿色渐变背景存在大面积空白，无成型视觉系统、多模块结构与品牌特征，仅做基础文字大小区分；未进更高档因为不具备多控件、完整工作流的产品结构，视觉完成度极低，达不到[10,20)档需有多类控件或稳定列表结构的要求。"
card_dsl_a03a8bcf18,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-27-utility-bill-001\card.dsl.png,"image: 命中[0,10)档：属于粗糙简陋的未完成简易练习类工具界面；可见证据是浅蓝单调渐变背景，零散堆放系统默认字体的文字，“电量”项无对应数值、信息逻辑混乱，搭配两个基础默认圆角按钮，存在大量无规划空白，无成型视觉设计体系；未进更高档因为排版随意、内容残缺，无明确设计意图与组件规范，达不到低质量模板的完整度要求。"
card_dsl_6b00a0abbb,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-27-utility-bill-006\card.dsl.png,"image: 命中[0,10)档：属于单动作简陋工具提醒类界面；可见证据是纯橙色填充背景，仅搭配简单几何图标、系统默认粗体的欠费提示文本、单块提醒文案、唯一的“去缴费”操作按钮，无完整页面结构、无成体系的视觉设计，排版粗糙无层次；未进更高档因为缺乏稳定页头、多控件、多内容区块等低质量demo的基础结构，仅为裸单操作提示，视觉质量极低。"
card_dsl_2367cc4813,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-28-veggie-price-006\card.dsl.png,"image: 命中[0,10)档：属于简陋的单功能信息提示类小工具；可见证据是仅单张浅绿渐变圆角卡片，仅展示上海青单个菜品的价格、降幅、库存信息，仅配置一个“开提醒”操作按钮，无导航、多菜品列表、功能分区等完整产品结构，使用无定制普通字体，存在大量留白，无成型视觉设计体系；未进更高档因为不具备多控件、多模块的模板级稳定结构，内容极度单薄，无产品级设计打磨。"
card_dsl_db000a4c72,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-30-pet-feeder-006\card.dsl.png,"image: 命中[0,10)档：属于极简单操作微型工具面板类型；可见证据是纯蓝色圆角背景，仅搭配简易云图标、喂食机标题与温度文字、一个状态提示白卡、单个“看天气”操作按钮，使用系统默认字体，无成熟视觉设计体系，内容极度稀疏；未进更高档因为缺乏多控件结构、稳定页头等模板级要素，无设计打磨，达不到[10,20)档的低质模板完成度。"
card_dsl_96ce3fc4bf,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-29-elderly-care-006\card.dsl.png,"image: 命中[0,10)档：属于单卡片极简裸工具类界面；可见证据为仅采用纯色橙底，包含“今日步数”标题、步数值展示、单个红色操作按钮，无导航、额外功能模块或内容区块，界面绝大多数区域为空白纯色，使用无特殊设计的普通字体，无成型视觉系统；未进更高档因为不具备多控件/多区块的稳定模板结构，内容极度单薄，未达到基础demo模板的内容丰富度。"
card_dsl_d44c0e2102,scored,5.0,"[0,10)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-29-elderly-care-001\card.dsl.png,"image: 命中[0,10)档：属于简陋的健康服药提醒类小工具界面；可见证据是仅含基础标题、单条提醒信息卡片、两个普通按钮，界面存在大量留白，图标风格不统一，使用系统默认字体，无成型的视觉设计系统；未进更高档因为缺乏多控件、列表等完整模板结构，设计粗糙无品牌辨识度，内容与状态丰富度极低。"
card_dsl_d70e0f74a0,scored,15.0,"[10,20)",image,aesthetic-v4,doubao-seed-2-1-pro-260628,always_on,[],[],D:\code\A2UI\vlm\aesthetic-v4-vlm-judge-package-20260624\input\test_60\Case-30-pet-feeder-001\card.dsl.png,"image: 命中[10,20)档：属于低质量demo模板类简易宠物工具界面；可见证据是布局稳定，有明确标题、两个默认圆角卡片、普通红蓝按钮，可识别喂食量、余粮、加粮提醒等功能信息；未进更高档因为全页无专属视觉系统，控件均为默认风格，内容稀疏，无完整日志类工作流结构，视觉打磨不足，未达产品级完整界面要求。"
